100,-36.16041720495993
99,-36.14663775542426
98,-36.15344382317527
97,-36.16095674290321
96,-36.16221653271802
95,-36.326063615647534
94,-36.32092612066884
93,-36.306594003979775
92,-36.33636351670688
91,-36.33340397998786
90,-36.32741797606257
89,-36.355632982949615
