100,-30.678345362831084
99,-29.467721678681396
98,-30.999351992819697
97,-31.38994913952056
96,-30.600593140582426
95,-30.463044781797024
94,-30.9077474695918
93,-30.8675693260477
92,-30.526822119179066
91,-29.09088039032292
90,-27.29965045070196
89,-26.54138423519435
88,-27.435703902639077
87,-15.091117550060446
86,-83.15422828741893
